Tiempo,GiroX,GiroY,GiroZ,KalmanGiroX,GiroXAngle,GiroYAngle,Roll,Pitch,KalmanRoll
237.89,-171.0,-0.89,-0.99,-170.96,165.42,57.49,73.65,4.98,70.21
237.97,-175.69,-2.58,-1.45,-175.34,152.34,57.3,59.24,1.29,57.4
238.04,-174.55,-1.93,-1.7,-174.02,139.33,57.15,44.14,3.02,44.39
238.11,-185.06,-2.78,-2.08,-184.55,125.55,56.95,32.1,2.09,30.82
238.19,-186.98,-1.46,-0.69,-186.36,111.62,56.84,18.43,2.02,17.11
238.26,-185.72,-1.73,-1.53,-184.97,97.78,56.71,-2.86,1.4,2.61
238.34,-182.16,-1.85,-1.95,-181.92,84.62,56.58,-11.18,1.37,-10.62
238.41,-174.18,-1.69,-1.93,-173.99,71.46,56.45,-25.48,2.55,-23.96
238.49,-168.65,-2.21,-1.27,-168.6,58.73,56.28,-40.97,2.25,-37.19
238.56,-177.79,-1.22,-1.66,-178.09,45.3,56.19,-51.59,3.92,-50.75
238.64,-175.37,-2.44,-0.95,-175.75,32.06,56.01,-70.49,6.27,-64.78
238.71,-177.27,-2.41,-0.92,-178.17,18.67,55.82,-82.07,15.95,-78.68
238.79,-175.99,-3.19,-0.96,-177.2,5.19,55.58,-94.44,22.36,-92.52
238.87,-186.75,-3.2,-0.83,-188.14,-8.92,55.34,-110.44,5.72,-107.16
238.94,-183.08,-1.49,-0.91,-184.77,-23.13,55.22,-122.56,4.44,-121.63
239.02,-164.43,-1.95,-0.93,-166.21,-36.08,55.07,-134.84,2.32,-134.74
239.1,-188.92,-1.39,0.23,-190.71,-50.96,54.96,-148.07,3.46,-149.55
239.18,-165.03,-1.52,-0.27,-166.68,-63.78,54.84,-160.84,2.35,-162.3
239.26,-170.06,-2.04,-1.29,-171.57,-77.17,54.68,-172.75,1.37,-175.45
239.34,-172.56,-1.77,-1.43,-173.82,-90.76,54.54,174.32,1.75,171.27
239.41,-172.91,-1.58,-1.47,-173.88,-104.02,54.42,159.18,2.18,158.09
239.49,-178.05,-0.44,-3.11,-178.92,-117.86,54.39,145.75,1.57,144.37
239.57,-180.15,-1.57,-1.65,-180.89,-131.87,54.26,130.95,3.06,130.38
239.65,-179.03,-0.4,-1.74,-179.72,-145.78,54.23,119.34,1.7,116.76
239.72,-183.04,-2.78,-1.02,-183.48,-160.01,54.02,107.69,4.56,103.12
239.8,-176.58,-2.68,-0.74,-176.59,-173.73,53.81,94.49,14.82,90.01
239.88,-186.72,-2.8,-1.02,-186.31,171.95,53.59,79.63,5.92,76.19
239.95,-188.0,-0.72,-0.31,-187.27,157.95,53.54,68.21,3.65,62.95
240.03,-183.07,-0.56,-0.46,-181.85,144.31,53.5,54.56,1.76,50.01
240.1,-172.42,-1.59,-0.77,-170.78,131.46,53.38,38.7,1.51,37.46
240.18,-169.44,-1.87,-1.4,-167.68,118.84,53.24,21.63,0.88,24.57
240.25,-176.46,-1.51,-1.95,-174.97,105.69,53.13,5.24,2.31,10.8
240.32,-177.11,-2.18,-1.49,-176.13,92.69,52.97,-3.13,1.49,-2.25
240.4,-178.8,-1.8,-1.36,-177.91,79.58,52.84,-20.59,2.62,-15.92
240.47,-179.71,-1.88,-1.39,-179.25,66.01,52.69,-34.35,2.57,-30.03
240.55,-176.24,-1.3,-1.98,-176.17,52.7,52.6,-45.74,3.33,-43.61
240.62,-189.1,-3.79,-0.27,-189.23,38.42,52.31,-61.31,4.21,-58.3
240.7,-176.16,-2.11,-1.14,-176.57,25.11,52.15,-75.71,10.81,-72.11
240.78,-186.18,-1.48,-1.55,-186.91,10.85,52.04,-85.17,16.57,-86.29
240.85,-173.49,-2.34,-1.25,-174.12,-2.45,51.86,-104.77,6.04,-100.23
240.93,-170.6,-2.05,-0.94,-171.66,-15.7,51.7,-116.73,4.1,-113.94
241.01,-175.19,-2.01,-1.06,-176.51,-29.49,51.54,-128.88,2.88,-127.96
241.09,-177.53,-1.81,-0.23,-178.93,-43.47,51.4,-142.81,1.58,-142.14
241.17,-177.6,-1.59,-0.16,-179.07,-57.46,51.27,-158.7,2.19,-156.54
241.25,-182.78,-1.19,0.34,-184.45,-71.85,51.18,-165.27,1.61,-170.37
241.32,-182.68,-1.63,-0.23,-183.87,-86.05,51.05,179.28,1.45,175.81
241.4,-185.1,-1.92,-1.27,-185.96,-100.24,50.91,167.5,1.37,162.27
241.48,-189.12,-0.34,-3.46,-189.49,-114.95,50.88,162.52,1.68,149.32
241.56,-171.38,-1.85,-0.95,-170.51,-128.27,50.74,142.05,2.66,136.78
241.63,-191.98,0.65,-2.82,-190.62,-143.2,50.79,131.77,2.76,123.14
241.71,-172.72,-3.09,-0.24,-170.54,-156.44,50.55,114.71,0.03,110.62
241.79,-171.14,-2.85,-0.73,-168.57,-169.75,50.33,97.79,9.34,97.54
241.86,-173.46,-2.54,-1.09,-170.87,177.14,50.14,83.6,10.2,84.51
241.94,-168.97,-1.59,-1.08,-166.47,164.36,50.02,71.93,5.42,71.92
242.01,-172.44,-2.11,-1.18,-169.93,151.52,49.86,56.88,0.16,58.98
242.09,-173.76,-2.2,-1.64,-171.45,138.57,49.69,43.54,2.68,45.89
242.16,-182.27,-1.69,-0.78,-180.18,124.99,49.57,30.12,1.07,32.19
242.24,-189.35,-1.18,0.22,-187.45,110.89,49.48,11.76,1.55,17.46
242.31,-179.95,-1.76,-0.12,-178.57,97.67,49.35,4.8,1.04,4.4
242.38,-193.0,-2.4,-1.25,-191.59,83.92,49.18,-11.56,1.91,-9.52
242.46,-163.21,-2.03,-1.11,-161.99,71.77,49.03,-26.63,1.94,-22.16
242.53,-170.15,-1.81,-1.53,-169.34,58.92,48.89,-41.15,2.03,-35.67
242.61,-176.85,-1.98,-1.63,-176.53,45.57,48.74,-56.51,4.54,-49.88
242.68,-173.89,-1.76,-1.53,-174.18,32.44,48.61,-71.8,7.94,-64.06
242.76,-179.2,-2.43,-1.22,-180.21,18.91,48.43,-81.99,13.37,-78.17
242.84,-174.7,-2.2,-0.96,-176.06,5.52,48.26,-95.31,18.73,-92.09
242.91,-185.5,-1.15,-0.95,-187.15,-8.49,48.17,-110.39,6.5,-106.71
242.99,-189.5,-2.85,-1.92,-191.49,-23.21,47.95,-117.54,3.55,-121.11
243.07,-171.44,-1.72,-0.4,-173.1,-36.7,47.81,-136.54,2.52,-134.95
243.15,-190.29,-4.04,-3.42,-192.1,-51.69,47.5,-150.08,2.19,-150.08
243.23,-169.21,-2.17,-0.66,-171.03,-65.01,47.33,-161.87,2.6,-163.34
243.3,-167.98,-1.97,-0.15,-169.66,-78.24,47.17,-178.21,1.42,-176.89
243.38,-180.16,-2.11,0.73,-181.96,-92.43,47.0,170.27,0.62,168.96
243.46,-170.05,-1.91,-0.56,-171.72,-105.29,46.86,157.01,1.54,156.1
243.54,-176.21,-3.03,0.95,-177.8,-118.99,46.62,142.7,1.32,142.33
243.61,-176.58,-1.9,-0.82,-178.13,-132.53,46.48,133.06,1.77,129.19
243.69,-176.2,-2.95,-0.31,-177.39,-146.23,46.25,117.36,3.34,115.64
243.77,-180.99,0.01,-1.43,-182.02,-160.3,46.25,107.18,6.75,102.17
243.85,-182.08,-2.18,-0.91,-182.63,-174.26,46.08,94.65,10.75,88.93
243.92,-183.95,-1.31,-0.9,-183.98,171.64,45.98,78.41,7.31,75.26
244.0,-190.44,2.1,0.04,-190.16,157.44,46.14,64.14,3.49,61.45
244.07,-170.7,-1.97,-1.31,-170.18,145.09,46.0,50.31,3.23,49.27
244.14,-193.88,-2.47,-2.23,-193.26,130.64,45.81,36.72,0.71,35.09
244.22,-166.08,-2.25,-1.35,-165.31,118.27,45.64,22.32,1.39,22.72
244.29,-172.4,-2.08,-0.98,-171.66,105.42,45.49,9.29,1.51,9.85
244.37,-176.43,-2.32,-1.8,-175.75,92.66,45.32,-7.26,1.21,-3.37
244.44,-175.9,-2.11,-1.62,-175.58,79.76,45.17,-20.5,1.53,-16.75
244.51,-178.36,-1.93,-1.35,-178.38,66.29,45.02,-35.31,2.14,-30.81
244.59,-172.63,-2.37,-1.03,-173.06,53.25,44.84,-46.94,1.93,-44.24
244.67,-185.51,-2.05,-1.69,-186.19,39.24,44.69,-68.75,5.11,-59.52
244.74,-186.52,-2.66,-0.98,-188.05,25.16,44.49,-78.16,7.34,-74.24
244.82,-182.0,-3.9,-0.89,-183.89,11.41,44.19,-91.05,41.99,-88.47
244.89,-180.45,-1.01,-0.52,-182.58,-2.41,44.11,-106.27,9.39,-102.91
244.97,-168.02,-1.48,-1.08,-170.46,-15.46,44.0,-118.18,3.83,-116.39
245.05,-173.68,-2.19,-0.98,-176.28,-29.14,43.83,-132.39,3.65,-130.52
245.13,-174.52,-2.6,-1.39,-177.3,-42.88,43.62,-145.15,2.18,-144.56
245.21,-172.53,-2.21,-1.53,-175.37,-56.47,43.45,-155.94,2.31,-158.08
245.29,-175.82,-1.87,-0.67,-178.46,-70.31,43.3,-173.34,1.86,-172.28
245.37,-181.79,-1.95,-0.53,-184.52,-84.63,43.15,175.3,1.71,173.44
245.44,-181.81,-1.73,-0.27,-184.37,-98.57,43.01,160.47,1.97,159.45
245.52,-181.54,-1.72,-1.13,-184.0,-112.49,42.88,140.83,1.16,144.8
245.6,-175.3,-1.53,-1.44,-178.13,-126.11,42.76,134.38,2.03,131.37
245.67,-186.46,-3.31,-0.21,-189.01,-140.61,42.51,121.88,1.51,117.29
245.75,-189.63,-0.6,-1.49,-191.75,-155.35,42.46,109.49,4.57,103.24
245.83,-183.64,-0.05,-1.53,-185.17,-169.63,42.46,93.64,14.92,89.41
245.91,-193.87,-0.05,-1.6,-195.01,175.51,42.45,80.57,10.78,75.2
245.98,-170.44,-2.59,-1.22,-171.07,162.62,42.26,65.96,0.73,62.7
246.06,-170.15,-1.76,-1.3,-170.48,149.94,42.13,52.42,2.49,50.29
246.13,-175.53,-2.11,-1.93,-175.66,136.87,41.97,37.87,2.34,37.28
246.21,-175.44,-1.82,-0.95,-175.51,123.8,41.83,26.93,0.84,24.53
246.28,-183.23,-1.75,0.13,-183.08,110.15,41.7,13.23,1.61,11.16
246.35,-186.01,-1.96,-0.47,-185.67,96.48,41.56,-5.3,2.39,-2.81
246.43,-186.05,-1.53,-2.1,-185.94,82.84,41.45,-16.38,2.33,-16.43
246.5,-192.4,-3.27,0.0,-192.29,68.31,41.2,-27.94,1.94,-30.6
246.58,-163.99,-1.66,-1.49,-163.63,56.11,41.08,-47.46,3.07,-43.32
246.65,-193.7,-1.15,-2.29,-193.72,41.48,40.99,-58.04,3.54,-57.96
246.73,-165.37,-1.25,-1.4,-165.4,29.0,40.89,-75.24,8.75,-71.01
246.8,-173.5,-2.06,-1.37,-173.92,15.89,40.74,-86.99,28.7,-84.48
246.88,-175.73,-2.62,-1.06,-176.38,2.43,40.54,-100.34,10.33,-98.27
246.96,-174.79,-1.41,-0.91,-175.63,-10.96,40.43,-113.72,4.65,-111.96
247.04,-179.24,-1.99,-0.61,-180.24,-25.08,40.27,-129.75,2.88,-126.58
247.11,-180.37,-2.66,-0.87,-181.66,-39.28,40.06,-144.66,2.04,-141.33
247.19,-181.0,-3.08,-1.81,-182.61,-53.53,39.82,-157.96,1.31,-155.98
247.27,-185.44,-1.67,0.85,-187.24,-68.14,39.69,-171.99,2.36,-170.88
247.35,-182.56,-2.27,-0.15,-184.46,-82.32,39.51,176.73,0.43,175.02
247.43,-188.63,-1.93,0.15,-190.37,-96.78,39.36,166.93,1.24,161.2
247.5,-186.76,-3.27,1.7,-187.97,-110.9,39.12,152.54,1.83,147.65
247.58,-168.05,-2.71,0.55,-168.8,-123.79,38.91,140.99,1.44,135.45
247.66,-193.3,-3.44,-0.05,-193.53,-138.61,38.65,127.47,1.11,121.43
247.73,-168.15,-3.11,-0.36,-167.82,-151.69,38.4,114.53,3.71,109.12
247.81,-170.4,-1.94,-1.31,-169.55,-164.93,38.25,98.47,10.98,96.24
247.89,-175.65,-2.69,-1.13,-174.6,-178.4,38.05,83.22,-0.71,82.9
247.96,-173.15,-1.2,-1.11,-172.07,168.33,37.96,70.57,4.57,69.82
248.04,-180.61,-0.71,-0.42,-179.46,154.87,37.9,58.06,5.05,56.64
248.11,-152.74,-1.21,-0.83,-151.45,143.5,37.81,44.56,2.57,45.26
248.19,-139.31,-1.46,-1.2,-138.08,133.12,37.7,32.23,1.6,34.65
248.26,-110.53,-1.02,-0.76,-109.53,124.89,37.63,23.75,1.94,26.17
248.34,-91.92,-1.08,-0.69,-91.14,118.04,37.55,15.08,1.64,18.87
248.41,-70.21,-0.71,-0.88,-69.78,112.96,37.5,8.98,1.65,13.26
248.48,-52.44,-0.79,-0.71,-52.4,109.23,37.44,4.13,1.41,8.9
248.55,-33.11,-0.37,-0.26,-33.52,106.91,37.41,0.27,1.63,5.82
248.62,-16.02,-0.34,0.02,-16.93,105.78,37.39,-0.94,1.03,4.0
248.69,0.85,-0.15,-0.1,-0.5,105.84,37.38,-3.13,1.39,3.15
248.76,-0.18,-0.04,0.12,-2.09,105.83,37.38,-1.96,1.74,2.44
248.83,-0.18,-0.18,0.03,-2.49,105.82,37.37,-2.45,1.25,1.74
248.9,-0.06,-0.19,-0.12,-2.75,105.81,37.35,-2.49,1.87,1.1
248.96,-0.21,0.17,-0.08,-3.21,105.8,37.36,-2.05,1.81,0.55
249.03,-0.01,0.02,-0.04,-3.24,105.8,37.37,-2.35,1.68,0.03
249.1,0.01,-0.05,-0.06,-3.43,105.8,37.36,-2.16,1.52,-0.42
249.17,-0.17,-0.36,-0.11,-3.76,105.79,37.34,-2.48,1.49,-0.88
249.24,0.02,-0.15,-0.11,-3.72,105.79,37.33,-1.85,2.17,-1.22
249.31,-0.11,-0.27,-0.08,-3.91,105.78,37.31,-2.23,1.64,-1.57
249.38,-0.2,-0.08,-0.14,-4.05,105.77,37.3,-2.41,1.49,-1.92
249.45,-0.1,-0.16,-0.09,-3.99,105.76,37.29,-2.29,1.49,-2.21
249.52,0.13,-0.22,-0.15,-3.77,105.77,37.28,-2.37,1.62,-2.46
249.59,-0.21,-0.34,-0.06,-4.11,105.75,37.25,-2.09,1.44,-2.67
249.66,-0.03,-0.18,-0.1,-3.87,105.75,37.24,-2.48,1.2,-2.89
249.73,-0.13,-0.12,-0.22,-3.93,105.74,37.23,-2.14,1.46,-3.05
249.8,-0.15,-0.08,0.07,-3.88,105.73,37.22,-2.46,1.35,-3.23
249.87,-0.15,-0.07,-0.05,-3.81,105.72,37.22,-1.87,2.06,-3.31
249.94,-0.03,-0.22,-0.05,-3.56,105.72,37.2,-2.44,1.62,-3.43
250.01,0.08,-0.27,-0.11,-3.36,105.73,37.19,-2.61,1.59,-3.55
250.08,-0.11,-0.24,-0.17,-3.46,105.72,37.17,-1.85,1.65,-3.57
250.15,0.01,-0.08,-0.1,-3.2,105.72,37.16,-2.25,1.7,-3.62
250.22,-0.21,-0.28,0.04,-3.29,105.7,37.14,-2.5,1.8,-3.7
250.28,-0.1,-0.2,-0.23,-3.07,105.7,37.13,-1.74,1.57,-3.67
250.35,-0.11,-0.03,0.02,-2.92,105.69,37.13,-2.08,1.29,-3.67
250.42,-0.1,-0.27,-0.12,-2.76,105.68,37.11,-2.59,1.86,-3.72
250.49,-0.06,-0.16,-0.01,-2.62,105.68,37.1,-2.01,2.06,-3.7
250.56,-0.11,-0.26,-0.2,-2.53,105.67,37.08,-2.18,1.45,-3.68
250.63,-0.15,-0.18,-0.05,-2.42,105.66,37.07,-1.95,1.28,-3.64
250.7,-0.1,-0.15,0.11,-2.23,105.65,37.06,-2.47,1.63,-3.65
250.77,-0.08,-0.14,-0.05,-2.1,105.65,37.05,-1.71,1.4,-3.56
250.84,-0.21,-0.09,-0.08,-2.07,105.63,37.04,-2.47,1.31,-3.57
250.91,-0.13,-0.07,-0.08,-1.89,105.62,37.04,-2.35,1.52,-3.55
250.98,-0.09,-0.04,-0.05,-1.75,105.62,37.03,-2.38,1.7,-3.53
251.05,-0.1,-0.19,-0.08,-1.65,105.61,37.02,-1.97,1.42,-3.46
251.12,-0.09,-0.25,-0.19,-1.51,105.6,37.0,-2.16,1.84,-3.41
251.19,-0.08,0.01,-0.05,-1.39,105.6,37.0,-1.78,1.84,-3.31
251.26,-0.15,-0.15,0.05,-1.32,105.59,36.99,-2.05,1.38,-3.25
251.33,0.03,0.09,-0.06,-1.04,105.59,37.0,-2.22,1.25,-3.2
251.4,-0.06,-0.31,0.0,-1.04,105.59,36.98,-2.2,1.59,-3.15
251.47,-0.17,-0.1,-0.12,-1.07,105.58,36.97,-2.15,1.3,-3.11
251.54,-0.11,-0.06,-0.15,-0.92,105.57,36.97,-1.91,1.45,-3.03
251.61,0.02,-0.15,0.01,-0.7,105.57,36.96,-2.1,1.7,-2.97
251.68,-0.1,-0.2,-0.09,-0.74,105.56,36.94,-1.99,1.56,-2.9
251.75,0.01,-0.09,-0.05,-0.55,105.56,36.94,-2.24,1.44,-2.86
251.82,-0.13,-0.06,-0.15,-0.63,105.55,36.93,-1.82,1.48,-2.79
251.89,-0.05,-0.24,-0.07,-0.46,105.55,36.91,-2.13,1.6,-2.74
251.96,-0.15,-0.15,-0.09,-0.51,105.54,36.9,-2.44,1.51,-2.74
252.03,-0.08,-0.05,-0.12,-0.42,105.53,36.9,-2.21,1.51,-2.71
252.1,-0.08,-0.3,-0.07,-0.37,105.53,36.88,-2.17,1.69,-2.67
252.17,-0.11,-0.18,0.07,-0.35,105.52,36.87,-2.43,1.31,-2.67
252.23,-0.08,-0.21,-0.08,-0.3,105.52,36.85,-2.21,1.44,-2.63
252.3,0.0,0.06,-0.06,-0.19,105.52,36.86,-2.0,1.74,-2.58
252.37,0.0,0.06,-0.25,-0.14,105.52,36.86,-2.21,1.2,-2.54
252.44,-0.02,-0.2,-0.09,-0.12,105.51,36.85,-2.2,1.91,-2.51
252.51,0.07,0.0,-0.02,-0.01,105.52,36.85,-2.25,1.71,-2.48
252.58,-0.08,-0.09,-0.18,-0.14,105.51,36.84,-1.9,1.61,-2.43
252.65,-0.06,-0.07,-0.01,-0.07,105.51,36.84,-1.93,1.74,-2.38
252.72,0.03,-0.26,-0.13,0.06,105.51,36.82,-2.57,1.29,-2.39
252.79,-0.27,-0.17,0.0,-0.26,105.49,36.81,-1.95,1.73,-2.36
252.86,0.0,-0.02,-0.13,0.05,105.49,36.81,-2.51,1.61,-2.37
252.92,0.0,0.06,-0.27,0.04,105.49,36.81,-2.15,1.33,-2.35
252.99,-0.1,-0.18,-0.15,-0.05,105.49,36.8,-2.12,1.25,-2.32
253.06,-0.08,-0.11,-0.12,-0.01,105.48,36.79,-2.22,1.58,-2.31
253.13,-0.06,-0.05,-0.2,0.02,105.48,36.79,-2.09,1.68,-2.29
253.2,-0.13,-0.12,-0.08,-0.03,105.47,36.78,-2.0,1.78,-2.26
253.27,-0.04,-0.05,-0.05,0.08,105.47,36.77,-1.83,1.55,-2.2
253.34,0.02,-0.15,-0.08,0.18,105.47,36.76,-2.09,1.42,-2.18
253.41,0.02,-0.25,-0.03,0.18,105.47,36.75,-2.23,1.74,-2.18
253.47,-0.13,0.17,-0.14,0.03,105.46,36.76,-2.58,1.54,-2.22
253.54,0.02,-0.18,-0.01,0.15,105.46,36.75,-2.52,1.82,-2.24
253.61,-0.08,-0.32,0.08,0.02,105.46,36.72,-1.99,1.42,-2.21
253.68,-0.08,-0.08,-0.11,0.04,105.45,36.72,-2.47,1.23,-2.24
253.75,0.05,-0.13,0.03,0.15,105.45,36.71,-2.24,1.71,-2.23
253.81,-0.08,-0.26,-0.17,0.01,105.45,36.69,-2.24,1.47,-2.23
253.88,-0.08,-0.12,-0.11,0.01,105.44,36.68,-2.4,1.39,-2.25
253.95,-0.15,-0.11,0.09,-0.06,105.43,36.68,-2.18,1.77,-2.24
254.02,-0.08,-0.11,-0.09,0.01,105.43,36.67,-2.35,1.31,-2.26
254.09,-0.06,-0.13,0.09,0.02,105.42,36.66,-2.1,1.96,-2.24
254.16,-0.1,-0.11,-0.06,-0.0,105.42,36.65,-2.17,1.47,-2.23
254.23,0.05,-0.06,-0.04,0.15,105.42,36.65,-2.74,1.41,-2.28
254.3,-0.27,-0.08,0.1,-0.22,105.4,36.64,-2.1,1.98,-2.27
254.37,0.0,-0.2,-0.07,0.07,105.4,36.63,-2.09,1.37,-2.25
254.43,-0.24,-0.11,0.02,-0.16,105.38,36.62,-2.03,2.06,-2.23
254.5,-0.08,-0.05,-0.06,0.02,105.38,36.62,-2.08,1.42,-2.21
254.57,0.05,-0.18,-0.08,0.16,105.38,36.6,-2.02,1.52,-2.18
254.64,-0.11,-0.47,-0.1,0.02,105.37,36.57,-1.8,1.74,-2.14
254.71,-0.14,-0.02,0.03,0.02,105.36,36.57,-2.03,1.47,-2.13
254.78,-0.11,-0.07,0.04,0.06,105.36,36.57,-2.23,1.68,-2.13
254.84,-0.09,-0.09,-0.07,0.07,105.35,36.56,-2.31,1.63,-2.15
254.91,0.08,-0.05,-0.18,0.22,105.36,36.56,-2.06,2.05,-2.12
254.98,-0.11,-0.32,-0.15,0.05,105.35,36.53,-2.46,1.34,-2.16
255.05,0.03,-0.18,-0.19,0.16,105.35,36.52,-2.3,1.53,-2.16
255.12,-0.23,0.15,-0.16,-0.11,105.33,36.53,-2.05,1.55,-2.16
255.19,-0.03,-0.11,-0.15,0.09,105.33,36.52,-2.29,1.36,-2.17
255.26,-0.08,-0.11,-0.24,0.03,105.33,36.52,-1.77,1.68,-2.12
255.33,-0.22,-0.16,-0.04,-0.08,105.31,36.51,-2.39,1.08,-2.16
255.4,-0.08,-0.41,-0.05,0.04,105.31,36.48,-2.29,1.21,-2.17
255.46,-0.12,-0.17,-0.1,-0.01,105.3,36.47,-2.51,1.45,-2.21
255.53,-0.02,-0.23,0.02,0.06,105.3,36.45,-2.35,1.33,-2.22
255.6,0.0,-0.11,0.0,0.07,105.3,36.44,-1.7,0.79,-2.16
255.67,0.04,0.05,-0.08,0.15,105.3,36.44,-2.44,1.18,-2.18
255.74,-0.03,-0.15,-0.12,0.06,105.3,36.44,-2.14,1.8,-2.17
255.81,-0.15,-0.06,-0.13,-0.06,105.29,36.43,-2.55,1.37,-2.22
255.88,-0.13,-0.24,-0.16,-0.06,105.28,36.41,-2.28,1.59,-2.23
255.95,-0.15,-0.18,0.03,-0.09,105.27,36.4,-1.99,1.15,-2.21
256.01,0.02,-0.18,-0.02,0.1,105.27,36.39,-2.58,1.43,-2.24
256.08,0.01,-0.32,0.05,0.06,105.27,36.37,-1.69,1.38,-2.18
256.15,-0.08,-0.18,0.01,0.02,105.26,36.36,-2.5,1.46,-2.21
256.22,-0.15,-0.08,-0.26,-0.08,105.25,36.35,-2.0,1.52,-2.19
256.29,-0.2,-0.2,-0.05,-0.11,105.24,36.34,-2.03,2.03,-2.18
256.36,-0.01,0.15,-0.11,0.09,105.24,36.35,-2.09,1.53,-2.17
256.43,-0.19,-0.11,-0.12,-0.09,105.23,36.34,-2.11,1.92,-2.17
256.5,-0.11,0.0,-0.08,-0.0,105.22,36.34,-2.49,1.92,-2.2
256.56,-0.16,-0.13,-0.18,-0.08,105.21,36.33,-1.83,1.53,-2.17
256.63,-0.04,-0.06,0.05,0.08,105.2,36.33,-2.24,1.23,-2.17
256.7,-0.1,-0.34,-0.01,0.01,105.2,36.3,-2.43,1.65,-2.2
256.77,-0.14,-0.18,0.1,-0.05,105.19,36.29,-1.98,1.63,-2.18
256.84,-0.24,0.02,-0.16,-0.13,105.17,36.29,-2.3,1.27,-2.2
256.91,-0.11,-0.08,-0.08,-0.02,105.16,36.29,-2.0,1.64,-2.18
256.98,-0.12,-0.18,-0.14,-0.01,105.15,36.27,-2.31,1.45,-2.19
257.05,-0.23,-0.02,-0.18,-0.13,105.14,36.27,-2.06,1.43,-2.19
257.12,-0.09,0.04,-0.14,0.02,105.13,36.27,-2.27,1.57,-2.19
257.19,0.02,-0.18,-0.15,0.12,105.13,36.26,-1.91,1.62,-2.16
257.26,0.0,-0.17,-0.15,0.13,105.13,36.25,-2.27,1.1,-2.16
257.32,-0.09,0.05,-0.31,0.03,105.13,36.25,-1.82,1.72,-2.12
257.39,-0.19,-0.15,-0.01,-0.05,105.11,36.24,-2.25,1.31,-2.14
257.46,0.02,-0.2,-0.2,0.16,105.12,36.23,-2.18,2.03,-2.13
257.53,-0.02,-0.25,-0.1,0.12,105.11,36.21,-2.23,1.3,-2.14
257.6,-0.07,-0.18,0.0,0.05,105.11,36.2,-2.44,1.62,-2.17
257.67,-0.06,-0.11,-0.15,0.04,105.11,36.19,-2.42,1.57,-2.19
257.74,-0.25,-0.13,-0.01,-0.17,105.09,36.18,-2.02,1.46,-2.18
257.81,-0.05,-0.27,-0.05,0.05,105.09,36.16,-2.35,1.85,-2.2
257.87,-0.06,-0.08,-0.14,0.02,105.08,36.16,-1.98,1.5,-2.18
257.94,-0.08,-0.15,-0.04,0.02,105.08,36.15,-2.25,1.78,-2.18
258.01,-0.14,0.11,-0.08,-0.05,105.07,36.16,-1.97,1.73,-2.16
258.08,-0.07,-0.29,-0.01,0.04,105.06,36.14,-2.14,1.33,-2.16
258.15,-0.2,-0.22,-0.07,-0.09,105.05,36.12,-2.29,1.26,-2.18
258.22,-0.05,-0.16,-0.11,0.04,105.04,36.11,-1.94,1.12,-2.15
258.29,-0.02,-0.04,-0.16,0.09,105.04,36.11,-2.65,1.86,-2.2
258.36,0.02,-0.13,0.05,0.09,105.04,36.1,-2.09,1.26,-2.18
258.43,-0.04,-0.11,-0.07,0.05,105.04,36.09,-2.37,1.32,-2.2
258.49,-0.08,0.01,-0.18,-0.01,105.04,36.09,-2.29,1.42,-2.21
258.56,-0.18,-0.15,0.08,-0.12,105.02,36.08,-1.96,1.81,-2.19
258.63,0.02,-0.27,-0.08,0.11,105.02,36.06,-2.63,1.59,-2.23
258.7,0.03,-0.31,-0.14,0.08,105.03,36.04,-1.96,1.48,-2.2
258.77,0.03,-0.14,0.02,0.1,105.03,36.03,-2.07,1.81,-2.18
258.84,-0.14,-0.19,-0.15,-0.06,105.02,36.02,-2.26,1.89,-2.19
258.91,0.05,-0.03,0.03,0.12,105.02,36.02,-2.08,1.82,-2.17
258.97,-0.08,-0.02,-0.24,-0.0,105.02,36.02,-2.13,1.63,-2.17
259.04,-0.05,-0.24,-0.08,0.03,105.01,36.0,-2.49,1.93,-2.2
259.11,-0.09,-0.27,0.0,-0.04,105.01,35.98,-2.09,0.33,-2.19
259.18,0.02,-0.21,-0.21,0.09,105.01,35.97,-2.1,1.98,-2.18
259.25,-0.09,0.07,-0.02,-0.02,105.0,35.97,-1.91,1.62,-2.15
259.32,0.03,-0.08,-0.05,0.12,105.01,35.97,-2.2,1.25,-2.14
259.39,-0.12,-0.11,-0.09,-0.03,105.0,35.96,-1.87,1.59,-2.12
259.46,-0.25,-0.17,-0.17,-0.14,104.98,35.95,-2.17,1.52,-2.13
259.53,-0.08,-0.05,0.08,0.02,104.97,35.94,-2.45,1.2,-2.17
259.59,-0.1,-0.29,-0.07,-0.02,104.97,35.92,-2.09,2.09,-2.16
259.66,0.02,0.01,-0.12,0.11,104.97,35.92,-2.21,1.34,-2.16
259.73,0.01,-0.27,-0.11,0.09,104.97,35.9,-2.97,2.65,-2.24
259.8,-0.05,-0.01,-0.07,-0.03,104.97,35.9,-2.27,1.34,-2.25
259.87,-0.14,-0.17,0.0,-0.12,104.96,35.89,-1.78,1.55,-2.2
259.94,-0.07,-0.07,-0.37,-0.02,104.95,35.89,-1.86,1.78,-2.16
260.01,0.05,-0.18,-0.12,0.13,104.95,35.87,-1.65,1.34,-2.1
260.08,-0.24,0.02,-0.05,-0.12,104.94,35.88,-2.22,1.64,-2.12
